@relation TWS-2D-v4.0.0-grayscale

@attribute original numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Hessian_8.0 numeric
@attribute Hessian_Trace_8.0 numeric
@attribute Hessian_Determinant_8.0 numeric
@attribute Hessian_Eigenvalue_1_8.0 numeric
@attribute Hessian_Eigenvalue_2_8.0 numeric
@attribute Hessian_Orientation_8.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_8.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_8.0 numeric
@attribute Difference_of_gaussians_8.0_1.0 numeric
@attribute Difference_of_gaussians_8.0_2.0 numeric
@attribute Difference_of_gaussians_8.0_4.0 numeric
@attribute Gaussian_blur_16.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Hessian_16.0 numeric
@attribute Hessian_Trace_16.0 numeric
@attribute Hessian_Determinant_16.0 numeric
@attribute Hessian_Eigenvalue_1_16.0 numeric
@attribute Hessian_Eigenvalue_2_16.0 numeric
@attribute Hessian_Orientation_16.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_16.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_16.0 numeric
@attribute Difference_of_gaussians_16.0_1.0 numeric
@attribute Difference_of_gaussians_16.0_2.0 numeric
@attribute Difference_of_gaussians_16.0_4.0 numeric
@attribute Difference_of_gaussians_16.0_8.0 numeric
@attribute Membrane_projections_0_19_1 numeric
@attribute Membrane_projections_1_19_1 numeric
@attribute Membrane_projections_2_19_1 numeric
@attribute Membrane_projections_3_19_1 numeric
@attribute Membrane_projections_4_19_1 numeric
@attribute Membrane_projections_5_19_1 numeric
@attribute class {White,Grey,Black}

@data
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.33342,0.002201,0.036992,0.038666,-0.000017,0.039102,-0.000437,-1.222637,0.000002,0.001563,-0.000061,-0.000076,-0.000092,172.141815,2.755152,7.668146,7.832062,-1.740083,8.048267,-0.216206,-1.252905,4189.696777,68.301521,-0.808456,-0.808472,-0.808487,-0.808395,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333405,0.001748,0.030382,0.031754,-0.000013,0.032145,-0.000391,-1.218977,0.000001,0.001108,-0.000046,-0.000061,-0.000076,172.091423,2.605118,7.317128,7.484512,-1.577048,7.689071,-0.204558,-1.248328,3536.147705,62.446907,-0.758064,-0.75808,-0.758095,-0.758018,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333366,0.001026,0.019387,0.020325,-0.000005,0.020555,-0.000231,-1.210843,0,0.000455,-0.000008,-0.000023,-0.000038,171.995094,2.315308,6.629915,6.802719,-1.273731,6.984535,-0.181816,-1.23919,2411.490723,51.483627,-0.661736,-0.661751,-0.661766,-0.661728,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333328,0.000204,0.005284,0.005646,0,0.005639,0.000007,-1.183844,0,0.000032,0.000031,0.000015,0,171.791031,1.678476,5.050897,5.225128,-0.699088,5.355661,-0.130533,-1.216369,821.743164,30.098316,-0.457672,-0.457687,-0.457703,-0.457703,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333328,0,0.000392,0.000397,-0,0.000425,-0.000028,-1.154306,0,0,0.000031,0.000015,0,171.566925,0.926345,3.020907,3.164703,-0.232699,3.236599,-0.071896,-1.180546,109.629433,10.946144,-0.233566,-0.233582,-0.233597,-0.233597,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,0,171.451775,0.504764,1.767599,1.871719,-0.075509,1.910963,-0.039244,-1.14955,13.860061,3.828798,-0.118416,-0.118431,-0.118446,-0.118446,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,0,171.375504,0.1993,0.770558,0.82785,-0.012359,0.842519,-0.014669,-1.110741,0.503565,0.734771,-0.042145,-0.04216,-0.042175,-0.042175,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,0,171.350082,0.086423,0.361892,0.392578,-0.002611,0.399012,-0.006434,-1.081077,0.027354,0.166586,-0.016724,-0.016739,-0.016754,-0.016754,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,0,171.338257,0.0284,0.131708,0.14447,-0.000282,0.146341,-0.001871,-1.05152,0.000508,0.022369,-0.004898,-0.004913,-0.004929,-0.004929,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,0,171.334763,0.009003,0.046262,0.050751,-0.000059,0.051896,-0.001145,-1.024555,0.000007,0.002813,-0.001404,-0.001419,-0.001434,-0.001434,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,0,171.333969,0.00434,0.023972,0.026764,-0.000002,0.026825,-0.000061,-1.015953,0.000001,0.000723,-0.00061,-0.000626,-0.000641,-0.000641,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,0,171.333393,0.000641,0.003854,0.004288,-0,0.004338,-0.00005,-1.006706,0,0.00002,-0.000034,-0.00005,-0.000065,-0.000065,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,0,171.333351,0.000286,0.002485,0.002701,-0,0.002811,-0.000111,-1.009549,0,0.000009,0.000008,-0.000008,-0.000023,-0.000023,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,0,-0.000015,-0.000015,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,0,-0.000015,-0.000015,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,0,-0.000015,-0.000015,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,0,-0.000015,-0.000015,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,0,-0.000015,-0.000015,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,0,-0.000015,-0.000015,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,0,-0.000015,-0.000015,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,0,-0.000015,-0.000015,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,0,-0.000015,-0.000015,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,0,-0.000015,-0.000015,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,0,-0.000015,-0.000015,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,0,-0.000015,-0.000015,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,0,-0.000015,-0.000015,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,0,-0.000015,-0.000015,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,0,-0.000015,-0.000015,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,0,-0.000015,-0.000015,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,0,-0.000015,-0.000015,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,0,-0.000015,-0.000015,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,0,-0.000015,-0.000015,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,0,-0.000015,-0.000015,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,0,-0.000015,-0.000015,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,0,171.333344,0.000022,0.000837,0.000961,0,0.000943,0.000018,-0.921812,0,0.000001,0.000015,0,-0.000015,-0.000015,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,0,171.333351,0.000305,0.002461,0.002701,-0,0.002827,-0.000126,-0.954918,0,0.000009,0.000008,-0.000008,-0.000023,-0.000023,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,0,171.333534,0.001299,0.00664,0.007401,-0.000002,0.007598,-0.000197,-0.948312,0,0.000067,-0.000175,-0.000191,-0.000206,-0.000206,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,0,171.333893,0.00375,0.020754,0.023102,-0.000011,0.023585,-0.000483,-0.970942,0,0.000579,-0.000534,-0.000549,-0.000565,-0.000565,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,0,171.33625,0.017237,0.081278,0.091095,-0.000091,0.092047,-0.000952,-0.973831,0.000083,0.008873,-0.002892,-0.002907,-0.002922,-0.002922,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,0,171.34156,0.044697,0.193702,0.215759,-0.000768,0.219037,-0.003278,-0.986116,0.003311,0.052801,-0.008202,-0.008217,-0.008232,-0.008232,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,0,171.353516,0.101605,0.407871,0.453018,-0.003163,0.459747,-0.006729,-0.998599,0.049286,0.221382,-0.020157,-0.020172,-0.020187,-0.020187,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,0,171.382126,0.22599,0.835774,0.923347,-0.016403,0.939856,-0.016509,-1.011194,1.024727,0.960455,-0.048767,-0.048782,-0.048798,-0.048798,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333328,0,0.000013,0.000015,0,0.000015,0,-0.392699,0,0,0.000031,0.000015,0,171.413124,0.353776,1.24824,1.37645,-0.035889,1.401775,-0.025325,-1.016576,4.14355,2.061533,-0.079765,-0.079781,-0.079796,-0.079796,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333328,0.000011,0.000193,0.000198,-0,0.000223,-0.000025,-1.012836,0,0,0.000031,0.000015,0,171.484314,0.627,2.058966,2.262543,-0.108153,2.307896,-0.045353,-1.02582,33.06073,5.691742,-0.150955,-0.15097,-0.150986,-0.150986,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333328,0.000035,0.00063,0.000702,0,0.0007,0.000002,-1.056166,0,0.000001,0.000031,0.000015,0,171.555027,0.882446,2.772115,3.031052,-0.215389,3.097966,-0.066914,-1.038014,111.429014,10.359846,-0.221668,-0.221684,-0.221699,-0.221699,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333328,0.000045,0.000859,0.000977,0,0.000952,0.000024,-1.028461,0,0.000001,0.000031,0.000015,0,171.582008,0.978159,3.033664,3.312683,-0.259343,3.387184,-0.074501,-1.041977,150.913181,12.27856,-0.24865,-0.248665,-0.24868,-0.24868,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333336,0.00011,0.002234,0.002533,0,0.002496,0.000037,-1.008631,0,0.000007,0.000023,0.000008,-0.000008,171.67189,1.287919,3.84305,4.189774,-0.427499,4.288503,-0.09873,-1.044044,353.074379,19.393843,-0.338531,-0.338547,-0.338562,-0.338554,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333328,0.000068,0.001366,0.001556,0,0.001515,0.000041,-1.021851,0,0.000002,0.000031,0.000015,0,171.632751,1.156221,3.506527,3.829712,-0.343527,3.917404,-0.087693,-1.039884,235.265518,16.040802,-0.299393,-0.299408,-0.299423,-0.299423,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333328,0.000011,0.000214,0.000229,-0,0.000249,-0.00002,-0.865836,0,0,0.000031,0.000015,0,171.495399,0.668904,2.178035,2.396393,-0.120424,2.445064,-0.048671,-1.01954,37.886766,6.282167,-0.162041,-0.162056,-0.162071,-0.162071,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
171.333328,0,0,0,0,0,0,0,0,0,171.333359,0,0,0,0,0,0,0,0,0,171.333344,0,0,0,0,0,0,0,0,0,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,171.333328,0,0,0,0,0,0,0,0,0,0.000031,0.000015,0,171.394119,0.276762,0.999855,1.109894,-0.022302,1.129636,-0.019742,-0.992532,1.62738,1.321071,-0.06076,-0.060776,-0.060791,-0.060791,171.333328,171.333328,171.333328,1713.333496,0,171.333328,Grey
